iso,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90-94,95-99,100+
328,9.527386541471051,9.318003257641085,9.084347353965061,9.800389639423843,9.9783462680847,8.25626776532209,5.60927469579381,6.382166011944684,5.813164702500719,5.814825460700713,5.403723930886909,4.584203634505445,3.7160103478010917,2.5769857238670117,1.794385359777714,0.9880233783654306,0.8384273897352369,0.2436204528759861,0.1708025933378046,0.08559292261505541,0.014052569384561337
344,4.6438637591971235,3.949244213106313,3.7334203675366187,3.7256071919944667,5.330723920971543,6.700315767943037,7.270838956197402,7.8515824773468355,7.562683251577394,7.5814698371753035,7.830751825169909,8.648754995355803,7.672444247747863,5.907419652382273,4.243428426807019,2.3353998577491035,2.416355652523205,1.5492679888281002,0.7591017779748329,0.2432977141284134,0.044028118287443366
340,10.372062136765484,10.210500308122807,10.576841190242591,10.698274204467543,10.247499670124931,8.919472930441815,7.865729869361267,6.868142523266196,5.7390873942168135,4.623073360315712,3.758574956131233,2.9456458235559313,2.3469251437034293,1.7809046764690009,1.1879298764615311,0.8158328539969879,0.5521482716085612,0.3147921315100562,0.13205263143854054,0.039882562424367295,0.004627485375196719
191,4.525362449546631,4.985668107805269,5.05111131179607,4.893931407871441,5.822314558824918,5.804349757729403,6.3931449030687615,6.923397071253196,6.92475290529814,6.520835416515851,6.940175517559383,7.319058499154661,7.035253379961112,6.544853048169153,4.7922922771450684,3.8119274173613102,3.2691337842611383,1.6966568279923562,0.6241194644746058,0.11563327497597632,0.006028619235556554
332,11.239297886483794,10.989099872246301,10.630077263952423,10.09587165285798,9.386216681957038,8.639529208664877,8.00547523461391,7.111954022519064,5.288944523961876,4.142907991677942,3.711249827866785,3.1653067513776647,2.5303382849396687,1.9637170262234689,1.2927015783161957,0.955857630049474,0.5291270708480337,0.22721140462568004,0.07365659070667976,0.01879592605183716,0.002663570059306163
348,4.720217911175176,4.696531015996398,5.016428007946571,5.027620943593387,5.550828731563665,6.593661329026875,6.290058112400201,6.9627287633664725,8.529646823643116,7.77884246046333,6.457528798060441,5.823496491365745,6.857717549779652,6.797870451062916,4.740177269667145,3.7489106506358496,2.415268238083241,1.3462912558804214,0.4838363270650141,0.15640165705010384,0.005937212174279377
360,8.846082528484828,8.882281621233519,8.486759863305894,8.625475508010668,8.281197984520068,7.633350103983338,7.457746222477199,7.823017697363384,7.177253507611128,6.60318949096188,5.743283301832307,4.723442112917587,3.66662326475606,2.486075899842826,1.6281728473939792,1.0606521888598943,0.5828621506407781,0.21334791328123112,0.06777777947343756,0.010891062631935287,0.0005169504180660064
356,8.546567956444623,8.778428599970878,9.29327144171952,9.198462515586971,8.913623637743203,8.539417800524701,8.127893288388952,7.416378016838634,6.4518972091371865,5.687983833318969,4.935004741650184,4.240736245409809,3.4924165633371764,2.676727147767485,1.6718463234547185,1.0726060859769786,0.6063076954090076,0.2530712871189236,0.07597171481425898,0.018110420410923304,0.003277474976896798
372,6.585174228437984,7.410981018322997,7.154206719593126,6.22828724148991,5.8012926989422215,5.650017675378464,6.562501408090695,7.991667380099285,8.007130776090436,7.306055220094304,6.253663595970751,5.789249683256399,5.036806978722777,4.6685528596222685,3.8554240063180782,2.587179759213419,1.712934649435596,0.8886434771709072,0.3751768049879386,0.12274454592710535,0.012309272835339615
364,9.145393764106576,8.194522961308786,7.314809111664799,6.592698523997662,6.906198458200485,8.63448903551061,10.391938779186258,9.657351392244962,7.4325613923350575,6.058389997439875,5.393613588979592,4.290834589083882,3.6286669111049936,2.554306550290673,1.6366243953832924,1.0648758224390695,0.6785039028380925,0.3409139165616069,0.06879064284196618,0.01390840495211098,0.0006078595296448088
368,13.670737679887766,13.00229347459213,11.347888724304493,10.404581678232404,9.483925479323366,8.358478046231133,7.231102340211043,6.130854737756407,5.3156735416634655,4.386828542550267,3.3851492661318856,2.1907495405470008,1.6931940716647975,1.5166120967124015,0.7924540320593945,0.6118628775103035,0.3140337465060865,0.12437360384645167,0.03262546213680928,0.006161315344666829,0.00041974278772503176
352,6.1090677418688815,6.770942404516322,6.767108014759453,6.290168919616443,6.7278792580160856,7.5000663644381,6.8178399407734265,6.886858956397089,6.363612231113418,6.207877016372844,6.148001545554025,6.321433943787848,5.898471258299242,4.907134029619186,3.9267100640933,2.628031748747187,1.773847692139796,1.251780779089008,0.5353398006707233,0.15367054333302854,0.01415774679459764
376,9.939664566824877,9.481133116384637,8.464767121332418,7.708032939517138,7.1875837796494855,6.6500558961388245,6.604125280595801,6.517792626029243,6.304819181507745,5.656978002603947,4.774729874455534,4.370803387855348,4.130844386182456,4.114329084350349,3.1768773566877933,1.8806785288868708,1.4456112492798765,0.9727360185703828,0.4629918731098959,0.14235791088826735,0.013087819149110991
380,3.934832997446148,4.49385114063906,4.737916830910844,4.742385857976897,4.880786968911624,5.2516930940418725,5.598518330905263,6.128537343923441,7.1417149952472405,8.093877049765673,8.085574832817759,7.526569901826079,6.371415587609677,5.835214915941004,5.491078362027921,4.310802698697799,3.7554558959216777,2.233869438216543,1.048317152020182,0.3112150514981876,0.026371553655112533
